coin,timeframe,futures,swing_length,stop_loss_multiplier,take_profit_multiplier,min_strength_ratio,trailing_stop_activation,trailing_stop_percent,violation_type,risk_per_trade_percent,mean_test_sharpe,mean_test_roi,mean_test_profit_factor,mean_test_win_rate,mean_test_trades
ETHUSDT,15m,True,10,1.0,6,0.4,2.0,1.5,Close,1,-1.3429548578092678,-20.52686395034511,0.7659352406736033,0.3978604599734631,134
ETHUSDT,15m,True,30,0.5,3,0.4,2.0,1.5,Close,1,0.5698555156987437,2.5569231751916885,1.251102316314646,0.7964040190375463,61
ETHUSDT,15m,True,30,1.5,4,0.4,2.5,1.5,Close,3,0.8678194284099408,20.92719563488371,1.4698173842265403,0.5775974025974027,55
ETHUSDT,15m,True,20,1.2,6,0.6,2.5,2.0,Wick,1,-1.3628993792911137,-4.211227149570595,0.6082573206866977,0.3881118881118881,12
ETHUSDT,15m,True,30,0.7,6,0.5,2.0,2.5,Wick,3,0.14633193587237114,2.8220068995120755,1.0564248050917422,0.5294117647058824,28
ETHUSDT,15m,True,10,1.5,4,0.5,3.0,2.0,Wick,1,-0.3892346536525966,-4.903813791587323,0.909221415974812,0.4081232492997199,84
ETHUSDT,15m,True,30,1.5,4,0.7,2.0,3.0,Wick,1,0.0,0.0,0.0,0.0,0
ETHUSDT,15m,True,10,1.2,5,0.7,2.0,2.5,Close,3,-0.06435161467803657,-2.30693195578264,1.0317472021741119,0.3645833333333333,14
ETHUSDT,15m,True,20,0.5,6,0.7,2.0,1.5,Wick,3,-11.428645572541985,-0.8294056495862723,inf,0.5,2
ETHUSDT,15m,True,30,0.7,3,0.7,2.5,1.5,Wick,3,0.0,0.0,0.0,0.0,0
ETHUSDT,15m,True,20,0.5,5,0.5,1.5,1.5,Close,2,-0.3775285329614664,-3.7405085969955922,0.8726738880465655,0.6167417417417418,36
ETHUSDT,15m,True,10,1.5,4,0.5,3.0,2.0,Close,2,-0.3892346536525966,-9.807627583174646,0.909221415974812,0.4081232492997199,84
ETHUSDT,1h,True,15,1.2,2,0.6,3.0,2.5,Close,3,1.1371655825045006,3.1894494293199274,8.47921483919516,0.6666666666666666,6
ETHUSDT,1h,True,5,1.2,6,0.6,2.0,1.5,Close,3,-1.2421642775701256,-18.02683886951063,0.7421708183238198,0.3541666666666667,24
ETHUSDT,1h,True,5,1.2,4,0.5,3.0,2.0,Wick,1,-0.3123157700762408,-2.1449094074711827,0.9816441149182185,0.3986486486486487,37
ETHUSDT,15m,True,15,0.7,5,0.7,2.0,1.5,Wick,3,-0.10271419704432994,0.45327178208698404,1.9116954712987124,0.6000000000000001,5
ETHUSDT,1h,True,5,1.0,2,0.6,2.0,2.5,Close,2,-0.4579164550676658,-3.4808546313602227,0.8395040448301053,0.5625,24
ETHUSDT,15m,True,15,1.0,5,0.6,2.0,3.0,Wick,3,0.4782071025292769,9.109824076599853,1.286712168240033,0.5119047619047619,19
ETHUSDT,15m,True,20,1.5,3,0.3,2.0,3.0,Wick,3,-0.12622259857964369,-3.8782550685514146,0.9871304752843316,0.5182592818015824,99
ETHUSDT,1h,True,20,1.5,5,0.7,2.0,2.0,Wick,3,0.18481161319823206,1.083862332068921,0.8538451521771815,0.25,1
ETHUSDT,1h,True,10,1.5,6,0.5,2.5,3.0,Close,3,-0.48740620464802187,-8.690593363234337,0.8180262496284465,0.3179347826086957,19
ETHUSDT,1h,True,5,1.5,4,0.6,1.5,3.0,Close,3,-0.5287847511349444,-10.350932803630736,0.8627656559463799,0.3958333333333333,24
ETHUSDT,1h,True,10,1.0,4,0.4,1.5,2.5,Close,1,-0.07605568790614847,-0.13084648070432792,1.196211155321158,0.5396825396825397,32
ETHUSDT,1h,True,15,1.2,2,0.6,2.5,2.5,Close,2,1.1371655825045008,2.126299619546619,8.47921483919516,0.6666666666666666,6
ETHUSDT,1h,True,30,1.5,5,0.7,1.5,2.0,Wick,2,0.0,0.06979036864049215,inf,0.5,1
ETHUSDT,15m,True,30,1.0,2,0.5,1.5,3.0,Close,3,-0.7347240789685423,-8.319505511496008,0.7151405186675406,0.6564171122994653,28
ETHUSDT,1h,True,20,0.5,6,0.4,2.0,2.0,Wick,2,0.9823177544485631,4.6613421610853845,2.32182758723559,0.7,17
ETHUSDT,1h,True,10,1.5,2,0.7,3.0,1.5,Close,3,2.809351231182773,4.970577551759254,inf,0.9,4
ETHUSDT,15m,True,10,1.5,4,0.5,3.0,1.5,Wick,2,-0.3703717396778741,-9.383372961162213,0.9131589268937239,0.4081232492997199,84
ETHUSDT,1h,True,15,0.7,4,0.6,2.0,1.5,Wick,3,0.7020311078317558,0.19520370750764826,7.922357594420732,0.6111111111111112,6
ETHUSDT,1h,True,15,0.5,4,0.6,2.5,2.5,Close,1,-0.16194943859282115,0.07992239024550812,0.8294795545993678,0.5,6
ETHUSDT,1h,True,15,1.0,5,0.7,2.0,2.5,Close,3,0.08814819705061756,0.3710345715456417,0.6317528824162466,0.16666666666666666,2
ETHUSDT,15m,True,15,1.5,2,0.3,1.5,2.5,Close,2,0.5710632739234005,11.59203382381019,1.1174398100893939,0.6402116402116402,130
ETHUSDT,1h,True,20,0.5,6,0.7,3.0,3.0,Close,1,-0.8807159952222625,-0.6097740771982865,0.0,0.0,1
ETHUSDT,1h,True,5,1.0,2,0.3,3.0,3.0,Wick,3,-0.11441789903684463,-2.5781245927574465,0.9718512991832446,0.5839942321557319,74
ETHUSDT,1h,True,10,1.0,3,0.5,1.5,2.0,Wick,1,-0.8974873910280664,-3.008380922008757,0.6281107878446235,0.5104166666666667,20
ETHUSDT,1h,True,20,1.0,4,0.5,2.5,1.5,Wick,1,-0.9088548339470375,-2.22949218351625,0.528762034487595,0.4652777777777778,8
ETHUSDT,1h,True,30,1.2,5,0.7,1.5,2.0,Wick,1,0.0,-0.058005747795184526,inf,0.5,1
ETHUSDT,15m,True,10,0.7,3,0.5,2.0,1.5,Close,2,-0.5641182770528679,-10.164107330380972,0.8900201718610449,0.6084131326949385,85
ETHUSDT,15m,True,10,0.5,6,0.3,3.0,2.5,Wick,1,-0.20534674799254576,-3.324937648629605,0.9674123879176344,0.518716577540107,187
ETHUSDT,1h,True,20,1.2,3,0.5,2.0,1.5,Close,3,-0.6872720638905416,-4.952150275081584,0.659648960823219,0.5208333333333333,8
ETHUSDT,1h,True,30,1.5,4,0.6,2.0,3.0,Wick,1,-0.5652600797671307,-0.30332819667676253,inf,0.6666666666666666,2
ETHUSDT,1h,True,30,1.2,3,0.4,1.5,2.0,Wick,2,0.5761486771993228,3.0019013299477937,1.4350451732905967,0.7211538461538461,12
ETHUSDT,1h,True,15,1.5,5,0.6,3.0,3.0,Close,1,-1.10462191571421,0.21143015902591555,0.7512835556204733,0.2222222222222222,6
ETHUSDT,1h,True,15,0.5,6,0.6,3.0,2.5,Wick,3,-0.42400686321299574,-1.8245082771403505,0.6306766778537855,0.38888888888888884,6
ETHUSDT,1h,True,30,1.0,3,0.3,1.5,1.5,Wick,1,0.5222764855118911,1.2944320289761513,1.4041486045250262,0.723529411764706,16
ETHUSDT,1h,True,20,0.5,2,0.4,3.0,3.0,Close,1,0.5757141103524898,0.7556175900499874,2.420079946440104,0.8416666666666667,17
ETHUSDT,1h,True,15,1.5,2,0.6,1.5,2.0,Wick,1,0.8022219838948746,0.25635547013657234,9.853231242459463,0.6111111111111112,6
ETHUSDT,1h,True,10,1.0,2,0.3,1.5,3.0,Close,3,0.3197722679692869,5.39048707229753,1.121707781202939,0.6598793363499246,45
ETHUSDT,15m,True,20,0.7,4,0.5,2.0,2.0,Wick,1,-0.0946316942647399,-0.48116901998168693,0.9666213850542729,0.6032282282282282,36
ETHUSDT,1h,True,5,0.7,4,0.5,3.0,2.5,Wick,3,-0.049172487986000525,-1.1653664520498026,0.9814501025459252,0.4797297297297297,39
ETHUSDT,1h,True,10,1.5,3,0.6,2.5,2.5,Wick,3,-1.6146235556319992,-12.020788705798914,0.4248008006893464,0.32386363636363635,9
ETHUSDT,1h,True,20,1.2,2,0.7,2.0,2.0,Wick,1,4.90821907670871,0.4774747440906579,inf,0.5,1
ETHUSDT,1h,True,5,0.5,3,0.3,3.0,2.5,Wick,1,-0.8689834975260577,-6.83648067236634,0.79948458106059,0.5869963369963369,77
ETHUSDT,1h,True,30,0.5,6,0.6,2.5,2.0,Close,2,0.025134237383754553,0.5547564358824696,inf,0.8333333333333333,2
ETHUSDT,1h,True,30,1.0,4,0.6,3.0,2.5,Close,3,-0.71128985383864,-1.5629411169735672,inf,0.6666666666666666,2
ETHUSDT,1h,True,10,1.2,5,0.4,2.5,2.5,Wick,3,-0.4918498816936223,-2.8717168013476773,1.4039702812670556,0.41647465437788017,29
ETHUSDT,1h,True,5,1.5,6,0.6,3.0,1.5,Wick,2,0.03197268533210518,-0.8329170614104431,1.0602142835442603,0.3641304347826087,23
ETHUSDT,1h,True,10,1.5,4,0.4,1.5,1.5,Wick,3,-0.7412478129188158,-10.109316206983749,1.1831655507439494,0.47564935064935066,30
ETHUSDT,1h,True,15,1.5,4,0.4,3.0,2.0,Close,2,0.2860345540879571,3.0888981549083505,1.1370680256324426,0.4913793103448276,23
ETHUSDT,1h,True,30,0.5,3,0.6,1.5,1.5,Wick,2,-0.2718000655157909,-0.33926656944566974,inf,0.8333333333333333,2
ETHUSDT,1h,True,5,0.7,4,0.3,3.0,3.0,Close,1,-0.46941774238741324,-5.256936537263639,0.8895141850180539,0.4570051890289103,73
ETHUSDT,1h,True,30,1.5,6,0.3,1.5,2.5,Close,3,0.4433798046419758,4.353027666784899,1.3747955425004543,0.6607843137254902,16
ETHUSDT,1h,True,15,1.0,2,0.7,2.0,1.5,Close,2,4.066715216615126,1.368377146269359,inf,0.5,2
ETHUSDT,1h,True,10,1.2,4,0.6,2.0,3.0,Wick,2,-0.4598731438602598,-2.6947785136215887,0.7603499734849397,0.4375,10
ETHUSDT,1h,True,10,1.5,3,0.6,2.5,1.5,Wick,3,-1.6513878721085824,-12.270266376305528,0.4054947727817081,0.32386363636363635,9
ETHUSDT,1h,True,15,0.7,6,0.3,2.5,1.5,Wick,2,0.05876855309121326,-0.34443871473227095,1.1357010444154914,0.6150978564771669,33
ETHUSDT,1h,True,10,0.7,4,0.5,2.5,2.0,Close,2,-1.1969423955219032,-8.875542976943382,0.5646678709864648,0.46875,20
ETHUSDT,1h,True,5,0.7,6,0.7,3.0,1.5,Close,1,-0.6871314691986193,-3.275986441654167,0.6655785609400132,0.375,11
ETHUSDT,1h,True,5,1.0,2,0.3,1.5,3.0,Close,3,0.16779221221627044,4.930926634449578,1.0483386057918773,0.597422494592646,74
ETHUSDT,1h,True,10,1.2,5,0.4,3.0,2.0,Close,1,-0.788023391535228,-3.3185349777417663,1.1148614120693532,0.4091995221027479,29
ETHUSDT,1h,True,5,1.0,6,0.4,1.5,3.0,Close,3,-0.6039564775891507,-15.28053661183766,0.8780357343311866,0.36074270557029176,55
ETHUSDT,1h,True,5,1.0,5,0.4,3.0,2.5,Wick,1,-0.6237303728652057,-4.856876253487488,0.9259690690860605,0.3942307692307693,52
ETHUSDT,1h,True,15,0.7,3,0.6,3.0,2.0,Close,2,-0.07051891797426849,0.2530087436600258,0.8900096896082974,0.5,6
ETHUSDT,1h,True,15,1.2,3,0.5,1.5,1.5,Close,1,-0.1958980020526156,-0.5546880304991321,0.8934392044576495,0.6339285714285714,15
ETHUSDT,1h,True,20,0.5,5,0.3,1.5,1.5,Wick,1,1.3353607501747142,4.386225569282631,3.51210069344987,0.7202797202797202,24
ETHUSDT,1h,True,5,1.2,3,0.3,2.0,3.0,Close,2,0.23070317101325655,2.025024542163706,1.2506002485903753,0.4864011656143759,64
ETHUSDT,1h,True,10,0.5,3,0.6,3.0,3.0,Close,1,1.1208807153180227,2.118471301520831,2.3743097091722403,0.7916666666666667,10
ETHUSDT,1h,True,5,1.0,3,0.7,3.0,3.0,Close,3,0.5677982548252867,6.094966641229969,1.5125506672705062,0.6145833333333333,11
ETHUSDT,1h,True,20,0.7,3,0.4,2.0,2.5,Wick,1,0.2179481532021047,0.3229332561589432,1.237713714151121,0.7250000000000001,17
ETHUSDT,1h,True,30,1.0,2,0.4,2.0,2.0,Close,2,0.7096456234351693,2.903369315541489,1.597028988247466,0.8012820512820513,12
ETHUSDT,1h,True,10,1.2,6,0.7,1.5,2.5,Wick,1,0.7446748038222188,0.3322961830953817,inf,0.8,4
ETHUSDT,1h,True,10,0.7,6,0.5,2.0,3.0,Wick,2,-0.947449047402943,-7.568422068731582,0.6107061778897136,0.36458333333333337,20
ETHUSDT,1h,True,15,0.5,5,0.6,1.5,2.0,Close,1,-0.49426102512639825,-0.7894018175619133,0.5896959721395076,0.38888888888888884,6
ETHUSDT,1h,True,10,0.7,3,0.7,1.5,1.5,Wick,1,4.50085912469419,1.7208219883737719,inf,1.0,4
ETHUSDT,1h,True,10,0.5,4,0.7,2.5,2.0,Close,1,3.7989269092880003,1.0838116702800091,inf,0.8333333333333333,4
ETHUSDT,1h,True,15,1.5,6,0.4,2.0,3.0,Close,1,0.2952451768957185,2.047639440520447,1.1415670407965606,0.4753694581280788,25
ETHUSDT,1h,True,10,1.0,2,0.5,2.0,2.5,Wick,2,-0.799007471925842,-4.987982106670298,0.6607447896931293,0.59375,20
ETHUSDT,1h,True,30,0.5,4,0.7,2.5,2.0,Wick,2,0.0,-0.7147745166744232,inf,0.5,1
ETHUSDT,1h,True,20,1.2,5,0.3,2.5,3.0,Close,1,0.23171423766164004,1.1789684300526997,1.1112430105672635,0.5662878787878788,23
ETHUSDT,1h,True,15,0.5,2,0.6,3.0,3.0,Wick,1,3.9341883089986402,1.5561763232799157,inf,0.8333333333333333,6
ETHUSDT,1h,True,15,0.5,6,0.3,2.0,3.0,Wick,1,0.11316824836422601,-0.12704255777736817,1.1916981793878354,0.6099099099099099,33
ETHUSDT,1h,True,10,0.7,3,0.6,3.0,2.0,Close,1,-0.01681965865378804,0.023396710768339934,1.018365139949632,0.625,10
ETHUSDT,1h,True,5,1.2,4,0.3,2.0,1.5,Close,2,-0.26118076739758833,-4.097882871205027,1.3045002068422011,0.454679802955665,64
ETHUSDT,1h,True,30,1.2,5,0.4,2.5,2.5,Close,3,-0.09899094119454219,-0.929864108604531,0.9395866594245406,0.6025641025641025,12
ETHUSDT,1h,True,10,0.7,3,0.7,3.0,2.0,Wick,2,3.97188869271498,2.1534451508076757,inf,0.8333333333333333,4
ETHUSDT,1h,True,30,1.2,6,0.7,2.0,2.5,Close,2,0.0,0.07301406312058445,inf,0.5,1
ETHUSDT,1h,True,5,1.5,3,0.3,2.0,1.5,Close,2,-0.5735364473914935,-11.398569371496329,0.9491883609712,0.42843822843822843,65
ETHUSDT,1h,True,15,0.7,5,0.3,3.0,1.5,Wick,2,-0.4389763836160697,-5.191899522300144,0.8914459660656839,0.5535880708294502,33
ETHUSDT,1h,True,10,0.7,4,0.5,1.5,2.5,Wick,1,-1.6123993535016141,-5.771434557458986,0.44783803815314605,0.39583333333333337,20
ETHUSDT,1h,True,5,0.5,3,0.3,1.5,2.5,Wick,1,-0.327287534955284,-2.530856630059008,0.9262500342063766,0.6064768564768565,77
ETHUSDT,1h,True,20,1.0,4,0.5,2.5,2.5,Close,3,-0.9896220457771048,-7.164328851044255,0.4920272844663852,0.4652777777777778,8
ETHUSDT,1h,True,20,1.0,3,0.4,2.0,2.0,Close,3,0.35719422463879613,1.6046386812329967,1.5144687087996833,0.675,17
ETHUSDT,1h,True,5,0.5,5,0.5,1.5,3.0,Close,3,-0.22144038369447452,-5.348894421905068,0.92816172905413,0.475801382778127,40
ETHUSDT,1h,True,30,0.7,6,0.4,2.0,3.0,Close,1,0.48694710525189133,1.1892675554443919,1.4015318933976564,0.641025641025641,12
ETHUSDT,1h,True,5,0.5,3,0.7,2.0,2.0,Close,3,-0.521284639442216,-4.946360818762929,0.7395344174399754,0.5833333333333333,11
ETHUSDT,1h,True,20,1.0,5,0.7,1.5,2.0,Wick,2,16.749786733433403,0.1515737714211651,inf,0.5,1
ETHUSDT,1h,True,10,1.5,6,0.6,3.0,3.0,Close,3,-1.8653984468756233,-15.395569708774339,0.3049514554007779,0.2159090909090909,9
ETHUSDT,1h,True,15,1.5,4,0.5,3.0,2.0,Wick,2,-0.1514703055852283,-1.1616201498645644,0.9155194175973583,0.44505494505494503,13
ETHUSDT,1h,True,10,0.7,2,0.3,1.5,2.5,Wick,1,0.14885435785884843,0.7046904268524982,1.0538882970420027,0.7019230769230769,45
ETHUSDT,1h,True,20,0.5,5,0.7,2.5,1.5,Close,2,-0.5080053982446371,-0.9192148886789436,0.08192716125811257,0.25,1
ETHUSDT,1h,True,30,0.7,5,0.5,1.5,2.0,Wick,2,4.496060459945114,4.4774046722867915,inf,0.9,5
ETHUSDT,1h,True,5,1.0,6,0.7,3.0,2.0,Wick,3,0.11809424467809704,-0.4683146317759057,1.1805029273078784,0.375,11
ETHUSDT,1h,True,20,1.2,6,0.6,1.5,2.5,Wick,1,-44.861018153566825,-1.1047090170143017,2.1147367875355507,0.16666666666666666,3
ETHUSDT,1h,True,20,0.5,5,0.7,2.5,2.0,Close,2,-0.6111505074507968,-1.0193259772514893,0.03639512353272814,0.25,1
ETHUSDT,1h,True,20,1.5,4,0.6,1.5,2.0,Wick,2,-49.61687536480196,-1.814170311928372,1.1466794056229965,0.3333333333333333,3
ETHUSDT,1h,True,10,1.2,6,0.6,1.5,3.0,Wick,1,-0.3065465359902823,-1.0183239747178763,0.8430659398685195,0.39583333333333337,10
ETHUSDT,1h,True,20,1.0,4,0.6,1.5,2.5,Wick,1,-0.47716693026752127,-0.6893606672232472,1.1999051267235843,0.3333333333333333,3
ETHUSDT,1h,True,30,1.0,6,0.4,3.0,2.5,Wick,3,-0.03152972576312112,-0.2707493305680789,0.9803445275484858,0.6025641025641025,12
ETHUSDT,1h,True,30,0.7,4,0.5,2.5,3.0,Wick,1,2.1715809415247724,2.3533452472097514,inf,0.9,5
ETHUSDT,1h,True,5,1.0,2,0.5,1.5,1.5,Wick,3,0.3579738260132837,6.259238691410515,1.1356871544347615,0.6228786926461345,40
ETHUSDT,1h,True,10,1.0,4,0.3,3.0,1.5,Close,2,0.6647844887118441,8.410647669909977,1.4083753689672238,0.562280701754386,41
ETHUSDT,1h,True,30,1.2,3,0.7,1.5,3.0,Close,3,0.0,-0.741093919518406,inf,0.5,1
ETHUSDT,1h,True,15,1.5,5,0.3,1.5,2.5,Close,2,-0.4372957020680286,-6.4531256007902185,0.8743673771633393,0.49474789915966383,31
ETHUSDT,1h,True,10,1.2,6,0.7,2.0,2.5,Close,2,-0.0970663473385585,-0.5475262411834906,0.9355828281104918,0.5333333333333333,4
ETHUSDT,1h,True,10,0.5,2,0.4,2.5,2.0,Close,1,0.06646511132919872,0.2814942223469472,1.038768733121311,0.7625482625482626,32
ETHUSDT,1h,True,30,1.0,5,0.5,3.0,1.5,Close,3,0.623142406962578,3.0561628854153975,2.1192312057250624,0.7166666666666667,5
ETHUSDT,1h,True,30,1.0,2,0.6,2.0,2.5,Close,2,-0.09539361215402736,0.057623465250344674,inf,0.8333333333333333,2
ETHUSDT,1h,True,20,0.7,3,0.6,1.5,3.0,Close,3,4.463315323562285,1.8121239783567369,inf,0.8333333333333333,3
ETHUSDT,1h,True,30,0.7,4,0.6,2.5,2.5,Close,1,-0.05317911881179956,0.15351685952387442,inf,0.8333333333333333,2
ETHUSDT,1h,True,20,0.7,4,0.5,1.5,1.5,Wick,1,0.06933686541467443,-0.15703245225035123,1.811183979279892,0.5763888888888888,8
ETHUSDT,1h,True,30,0.5,6,0.6,3.0,3.0,Wick,2,-0.07660318812526222,0.30547877724413397,inf,0.8333333333333333,2
ETHUSDT,1h,True,20,1.5,5,0.5,2.5,3.0,Close,3,0.012841819184056753,0.13041385661663402,1.0105026182225707,0.4652777777777778,8
ETHUSDT,1h,True,20,1.5,3,0.7,2.5,2.0,Wick,1,-0.0017855596291127234,-0.0025717792779985163,0.49748119774145366,0.25,1
ETHUSDT,1h,True,10,1.5,3,0.3,3.0,2.5,Wick,1,0.7094926775159361,4.389909044482891,1.3218518596631004,0.554713249835201,39
ETHUSDT,1h,True,20,1.2,6,0.6,2.0,1.5,Close,3,-44.905092191369135,-2.4932895980477747,1.226434828390806,0.3333333333333333,3
ETHUSDT,1h,True,5,1.5,5,0.6,1.5,1.5,Close,3,-1.0667190329023417,-14.942552053958575,0.7855808839583868,0.3958333333333333,24
ETHUSDT,1h,True,20,0.7,5,0.6,1.5,2.5,Close,1,-0.0348069000931695,0.028052600534577393,1.0313315000153844,0.5,3
ETHUSDT,1h,True,15,1.5,6,0.6,1.5,3.0,Wick,1,-0.8659962406756586,1.2676034170955621,1.0675576604123684,0.2777777777777778,6
ETHUSDT,1h,True,30,0.5,2,0.7,3.0,1.5,Wick,1,0.0,-0.44590214073504675,inf,0.5,1
ETHUSDT,1h,True,20,0.5,4,0.5,3.0,3.0,Close,3,0.4803291149500662,1.7812876931685764,1.7935049726295467,0.7569444444444444,8
ETHUSDT,1h,True,10,1.0,2,0.5,2.0,2.5,Close,2,-0.799007471925842,-4.987982106670298,0.6607447896931293,0.59375,20
ETHUSDT,1h,True,15,1.0,6,0.3,3.0,1.5,Close,3,0.12058000993125623,0.821283309286089,1.0797171502668514,0.5389162561576355,32
ETHUSDT,1h,True,30,1.0,5,0.7,1.5,3.0,Close,2,0.0,-0.2499473276944627,inf,0.5,1
ETHUSDT,1h,True,10,0.5,2,0.6,3.0,2.0,Wick,3,0.45270853860433374,2.0975508275440147,1.4839984807543352,0.7916666666666667,10
ETHUSDT,1h,True,5,1.0,5,0.6,1.5,2.5,Wick,3,-2.330178851316677,-31.48263280014946,0.3826666654438544,0.29166666666666663,24
ETHUSDT,1h,True,10,1.0,6,0.4,2.0,1.5,Close,2,-0.7163085299086851,-5.855728918661252,1.1096765991433513,0.4928571428571429,31
ETHUSDT,1h,True,20,0.7,4,0.4,1.5,2.0,Close,1,0.7544291838810342,1.4598269943280062,2.057437531211721,0.7,17
ETHUSDT,1h,True,30,0.5,2,0.3,2.5,2.5,Wick,3,1.0980530763490663,4.726126500128863,2.171694897124036,0.907843137254902,16
ETHUSDT,1h,True,10,1.5,6,0.4,1.5,2.0,Wick,3,-0.6831481946621566,-11.941550396892325,1.1181484297316986,0.4577922077922078,30
ETHUSDT,1h,True,15,0.5,5,0.5,2.0,2.0,Close,2,-0.6377842979413522,-3.7244966570887024,0.7252130395070051,0.5458333333333334,15
ETHUSDT,1h,True,30,1.2,4,0.6,1.5,3.0,Wick,1,-0.05475220641068809,0.29324624591960863,inf,0.8333333333333333,2
ETHUSDT,1h,True,5,1.2,6,0.6,3.0,2.5,Wick,3,-0.29513523006108533,-8.472601950931567,0.8679498720946708,0.3125,24
ETHUSDT,1h,True,20,0.5,5,0.5,2.5,2.0,Close,3,0.37063187722908497,0.9072221607961795,2.0908286666879574,0.6944444444444444,8
ETHUSDT,1h,True,10,0.5,2,0.3,1.5,3.0,Close,3,0.46150819478035987,5.834947258194027,1.1856534520786146,0.7756410256410257,45
ETHUSDT,1h,True,30,0.7,4,0.5,2.5,1.5,Wick,3,3.2689972304202923,6.186201618246105,inf,0.9,5
ETHUSDT,1h,True,5,0.5,4,0.6,2.5,3.0,Wick,3,-1.1657073606587796,-14.09383414054226,0.6078891209453504,0.5,24
ETHUSDT,1h,True,30,1.0,4,0.4,2.0,2.0,Close,2,0.16236280880024773,1.384110334029137,1.1674781420865104,0.6794871794871795,12
ETHUSDT,1h,True,30,1.0,3,0.5,1.5,2.0,Close,3,4.39276804064275,5.363082059496355,inf,0.9,5
ETHUSDT,1h,True,20,1.5,2,0.5,2.0,2.5,Wick,2,0.9100749816223576,2.8120829506955416,2.40423690542594,0.7569444444444444,8
ETHUSDT,1h,True,5,1.5,4,0.4,3.0,2.0,Close,3,0.18071936838093958,4.432311697798702,1.0785753995406306,0.40704154002026344,44
ETHUSDT,1h,True,5,0.5,4,0.4,3.0,2.5,Close,3,-0.2436363042321294,-5.016475186302797,0.9314062576511963,0.5346475507765831,58
ETHUSDT,1h,True,30,0.5,6,0.6,1.5,1.5,Close,1,-0.18321459426223433,0.04381623733308257,inf,0.8333333333333333,2
ETHUSDT,1h,True,10,1.5,5,0.7,3.0,1.5,Wick,2,-0.31283702678154923,-1.3715250018708023,0.7235350932382902,0.3666666666666667,4
ETHUSDT,1h,True,10,0.7,4,0.6,1.5,2.0,Close,2,-0.47612059866755196,-2.421633802807333,0.7770709714731328,0.5416666666666667,10
ETHUSDT,1h,True,15,0.5,4,0.7,2.5,2.5,Wick,3,3.521302512322237,2.4071521494753694,inf,0.5,2
ETHUSDT,1h,True,10,1.2,2,0.6,2.0,3.0,Wick,1,0.46026484537152745,1.046248584042449,1.3809627652818288,0.6875,10
ETHUSDT,1h,True,15,1.5,6,0.4,3.0,2.0,Wick,2,0.3616637599778624,4.658766573881933,1.1833478530461177,0.4594320486815416,23
ETHUSDT,1h,True,30,0.5,4,0.7,2.0,1.5,Wick,1,0.0,-0.3573872583372116,inf,0.5,1
ETHUSDT,1h,True,30,0.5,4,0.7,1.5,2.0,Wick,3,0.0,-1.0721617750116346,inf,0.5,1
ETHUSDT,1h,True,20,0.7,4,0.6,3.0,1.5,Close,2,-0.43041316786052664,-0.929618538453789,0.9384270277695048,0.5,3
ETHUSDT,1h,True,30,0.5,4,0.3,2.0,2.5,Wick,2,0.19926533912768019,0.31788905207753126,1.2254797260335333,0.6901960784313725,16
ETHUSDT,1h,True,30,0.5,3,0.5,2.5,2.0,Close,2,1.7941844224092522,2.369393747476979,inf,0.9,5
ETHUSDT,1h,True,30,1.5,5,0.3,2.0,1.5,Close,1,0.43677620597743927,1.3202246396092037,1.334891896341711,0.6313725490196078,16
ETHUSDT,1h,True,15,0.5,5,0.7,2.0,3.0,Close,1,0.12461135528551162,0.13809246131422148,0.6738774879314783,0.3333333333333333,2
ETHUSDT,1h,True,5,1.0,3,0.4,2.0,1.5,Wick,1,-0.21670806265846257,-2.3050200792813227,0.9369237181965586,0.49005145797598626,54
ETHUSDT,1h,True,30,0.5,5,0.3,2.5,3.0,Wick,1,0.2205247323893258,0.137853603573313,1.256998826867782,0.6607843137254902,16
ETHUSDT,1h,True,20,1.2,3,0.7,2.5,2.0,Wick,2,-0.060825929463532206,-0.16192057847510072,0.4207926311511837,0.25,1
ETHUSDT,1h,True,10,1.0,2,0.5,2.5,3.0,Wick,2,-0.799007471925842,-4.987982106670298,0.6607447896931293,0.59375,20
ETHUSDT,1h,True,30,1.5,5,0.6,2.5,2.0,Wick,1,-0.4667165887839432,-0.11766926868538519,inf,0.6666666666666666,2
ETHUSDT,1h,True,5,1.2,6,0.3,2.5,2.0,Wick,1,-0.27591791235580176,-4.497745851927907,1.0080602421473808,0.40039302382706954,64
ETHUSDT,1h,True,5,0.5,4,0.3,1.5,2.0,Close,2,-0.7630833460221937,-11.659889767053631,0.8604964877226033,0.5292207792207793,77
ETHUSDT,1h,True,15,0.5,4,0.3,3.0,2.0,Close,3,-0.5765012093193438,-8.505702916741562,0.8601436798616069,0.6337837837837837,33
ETHUSDT,1h,True,15,1.2,5,0.7,3.0,2.5,Wick,1,0.5261126058250002,1.1234663269542857,1.6434483174958208,0.3333333333333333,2
ETHUSDT,1h,True,20,0.5,6,0.3,2.5,2.0,Close,1,1.1064715340692832,3.6555401874953066,1.8932178892927332,0.736013986013986,24
ETHUSDT,1h,True,30,1.5,5,0.4,2.5,3.0,Wick,2,-0.3260784145219812,-1.813132963819001,0.8506749189476,0.4807692307692308,12
ETHUSDT,1h,True,30,1.5,2,0.6,1.5,2.5,Close,3,0.019393835781138617,0.6990514818001328,inf,0.8333333333333333,2
