coin,timeframe,futures,swing_length,stop_loss_multiplier,take_profit_multiplier,min_strength_ratio,trailing_stop_activation,trailing_stop_percent,violation_type,ob_search_window_frac,break_atr_mult,ob_min_sl_atr_mult,ob_min_sl_pct,risk_per_trade_percent,mean_test_sharpe,pooled_test_sharpe,pooled_test_roi,pooled_bh_sharpe,pooled_bh_roi,mean_test_roi,mean_test_profit_factor,mean_test_win_rate,mean_test_trades
ETHUSDT,15m,False,20,0.7,3,0.3,2.0,3.0,Close,0.5,0.1,1.0,0.001,5,,,,,,,,,
ETHUSDT,15m,False,5,1.0,4,0.5,2.5,2.5,Wick,0.5,0.1,1.0,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,15,1.2,2,0.5,2.5,2.5,Wick,0.5,0.1,1.0,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,100,1.2,4,0.5,2.0,2.0,Wick,0.5,0.1,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,10,0.5,4,0.3,2.0,1.5,Wick,0.25,0.1,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,False,100,1.5,2,0.6,3.0,1.5,Close,0.5,0.1,1.0,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,100,1.2,5,0.4,2.5,2.5,Wick,0.25,0.2,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,120,1.0,2,0.4,2.0,2.0,Close,0.25,0.2,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,False,50,0.7,2,0.3,3.0,2.0,Close,0.25,0.2,1.0,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,100,0.7,2,0.3,2.5,2.5,Close,0.25,0.2,1.0,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,15,1.2,4,0.3,3.0,2.0,Close,0.25,0.2,1.0,0.001,5,,,,,,,,,
ETHUSDT,15m,False,100,0.5,2,0.7,2.5,1.5,Close,0.5,0.1,1.0,0.001,3,,,,,,,,,
ETHUSDT,15m,False,50,0.7,3,0.3,3.0,1.5,Close,0.25,0.2,1.0,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,10,1.5,2,0.6,2.0,3.0,Close,0.25,0.2,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,5,0.5,4,0.7,3.0,2.5,Wick,0.5,0.1,1.0,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,15,0.5,3,0.3,3.0,2.5,Close,0.5,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,10,0.5,3,0.4,2.5,1.5,Wick,0.25,0.2,1.0,0.001,1,,,,,,,,,
ETHUSDT,15m,False,10,0.5,2,0.4,2.0,1.5,Close,0.25,0.2,0.5,0.001,5,,,,,,,,,
ETHUSDT,15m,False,30,0.7,3,0.5,2.5,3.0,Wick,0.5,0.1,1.0,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,50,0.5,5,0.6,1.5,1.5,Close,0.25,0.2,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,10,1.2,5,0.4,2.5,2.5,Wick,0.25,0.1,0.5,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,20,1.5,6,0.4,2.0,3.0,Close,0.25,0.2,0.5,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,10,0.7,2,0.6,2.0,2.0,Wick,0.25,0.1,0.5,0.001,3,,,,,,,,,
ETHUSDT,15m,False,10,1.5,6,0.6,3.0,2.5,Wick,0.25,0.2,0.5,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,75,1.5,5,0.3,3.0,3.0,Wick,0.25,0.2,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,120,0.5,6,0.6,2.0,2.0,Close,0.5,0.1,1.0,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,120,1.5,2,0.5,3.0,2.5,Close,0.5,0.1,1.0,0.001,1,,,,,,,,,
ETHUSDT,15m,False,5,1.5,3,0.5,2.0,1.5,Wick,0.25,0.2,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,100,1.2,6,0.3,2.0,2.0,Wick,0.25,0.2,1.0,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,15,1.0,2,0.6,2.5,1.5,Wick,0.25,0.2,1.0,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,15,1.2,2,0.7,1.5,2.0,Close,0.5,0.2,1.0,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,20,1.5,4,0.3,2.0,2.0,Wick,0.25,0.2,1.0,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,20,0.7,3,0.6,2.0,3.0,Wick,0.5,0.2,1.0,0.001,1,,,,,,,,,
ETHUSDT,15m,False,10,0.7,2,0.6,3.0,3.0,Wick,0.5,0.2,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,50,0.7,5,0.3,2.5,1.5,Close,0.25,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,100,0.7,2,0.4,3.0,2.5,Wick,0.25,0.2,1.0,0.001,5,,,,,,,,,
ETHUSDT,15m,False,10,1.2,5,0.5,2.5,2.5,Wick,0.5,0.2,0.5,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,30,0.5,3,0.3,3.0,3.0,Close,0.5,0.1,1.0,0.001,5,,,,,,,,,
ETHUSDT,15m,False,120,1.5,2,0.4,3.0,2.0,Wick,0.25,0.1,1.0,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,5,0.7,6,0.4,2.5,3.0,Wick,0.5,0.1,1.0,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,50,1.0,2,0.3,1.5,2.5,Wick,0.5,0.1,1.0,0.001,5,,,,,,,,,
ETHUSDT,15m,False,10,1.2,2,0.4,3.0,2.0,Wick,0.25,0.2,1.0,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,50,1.2,6,0.5,2.0,2.5,Wick,0.25,0.2,0.5,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,5,0.5,4,0.5,2.5,2.5,Close,0.25,0.1,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,False,30,1.2,5,0.6,2.5,2.0,Close,0.5,0.2,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,120,0.7,4,0.3,2.5,2.5,Wick,0.5,0.2,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,15,0.5,2,0.3,3.0,1.5,Close,0.25,0.2,1.0,0.001,3,,,,,,,,,
ETHUSDT,15m,False,5,1.2,4,0.3,3.0,2.0,Wick,0.25,0.1,0.5,0.001,5,,,,,,,,,
ETHUSDT,15m,False,10,1.5,2,0.3,2.0,1.5,Wick,0.5,0.2,1.0,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,50,0.7,4,0.7,1.5,2.5,Close,0.5,0.2,0.5,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,75,1.0,6,0.6,3.0,1.5,Close,0.5,0.1,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,120,1.2,2,0.6,2.5,3.0,Wick,0.5,0.2,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,120,1.0,5,0.6,1.5,2.0,Wick,0.25,0.2,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,30,0.7,4,0.6,3.0,3.0,Close,0.25,0.1,1.0,0.001,5,,,,,,,,,
ETHUSDT,15m,False,20,0.5,5,0.4,3.0,3.0,Wick,0.5,0.2,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,10,1.2,6,0.3,1.5,3.0,Close,0.25,0.2,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,120,1.5,6,0.3,1.5,1.5,Close,0.25,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,15,1.5,2,0.4,2.0,2.0,Wick,0.5,0.1,0.5,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,30,1.5,4,0.7,3.0,2.5,Wick,0.25,0.2,0.5,0.001,2,,,,,,,,,
ETHUSDT,15m,False,15,0.5,4,0.3,1.5,2.0,Close,0.5,0.1,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,15,0.5,6,0.4,2.0,1.5,Close,0.5,0.2,1.0,0.001,1,,,,,,,,,
ETHUSDT,15m,False,75,0.5,2,0.4,1.5,2.5,Close,0.5,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,120,1.2,4,0.5,3.0,2.5,Close,0.25,0.1,1.0,0.001,1,,,,,,,,,
ETHUSDT,15m,False,15,1.5,6,0.3,3.0,2.0,Wick,0.5,0.2,0.5,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,50,0.5,6,0.4,2.5,3.0,Close,0.5,0.2,0.5,0.001,5,,,,,,,,,
ETHUSDT,15m,False,5,1.2,4,0.3,1.5,2.5,Wick,0.5,0.2,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,120,0.7,2,0.5,3.0,2.5,Wick,0.25,0.2,0.5,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,10,1.5,6,0.4,2.5,2.5,Wick,0.25,0.2,1.0,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,10,1.0,5,0.6,3.0,2.0,Wick,0.25,0.1,1.0,0.001,5,,,,,,,,,
ETHUSDT,15m,False,75,0.7,2,0.6,1.5,1.5,Close,0.25,0.1,0.5,0.001,3,,,,,,,,,
ETHUSDT,15m,False,75,1.0,4,0.3,3.0,1.5,Close,0.25,0.2,1.0,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,50,1.5,2,0.7,3.0,3.0,Wick,0.25,0.1,0.5,0.001,5,,,,,,,,,
ETHUSDT,15m,False,10,0.5,4,0.7,3.0,2.0,Close,0.5,0.1,0.5,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,20,0.5,6,0.5,3.0,1.5,Close,0.5,0.2,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,5,1.5,4,0.5,2.0,2.0,Close,0.5,0.2,1.0,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,120,0.5,2,0.4,2.5,2.0,Close,0.5,0.2,0.5,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,20,0.7,2,0.7,1.5,2.0,Close,0.25,0.1,0.5,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,120,1.2,3,0.4,2.5,2.0,Close,0.5,0.1,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,15,0.7,6,0.3,2.5,1.5,Close,0.25,0.2,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,5,1.0,4,0.5,3.0,1.5,Close,0.25,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,50,0.7,6,0.3,1.5,1.5,Wick,0.5,0.1,1.0,0.001,5,,,,,,,,,
ETHUSDT,15m,False,5,0.7,2,0.3,2.5,2.0,Close,0.25,0.2,1.0,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,50,1.0,5,0.3,3.0,3.0,Close,0.25,0.1,0.5,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,20,0.7,3,0.3,1.5,2.0,Wick,0.25,0.1,1.0,0.001,5,,,,,,,,,
ETHUSDT,15m,False,30,1.5,2,0.4,2.5,3.0,Wick,0.25,0.1,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,False,20,1.5,4,0.4,3.0,1.5,Wick,0.25,0.1,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,False,5,1.2,6,0.4,2.0,2.0,Close,0.25,0.2,1.0,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,15,0.7,2,0.4,2.5,3.0,Close,0.5,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,15,0.5,3,0.4,3.0,3.0,Close,0.25,0.2,1.0,0.001,3,,,,,,,,,
ETHUSDT,15m,False,20,0.5,4,0.3,2.5,3.0,Wick,0.25,0.1,0.5,0.001,3,,,,,,,,,
ETHUSDT,15m,False,30,0.7,4,0.4,2.0,1.5,Close,0.5,0.1,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,75,0.5,5,0.7,2.5,2.5,Close,0.25,0.2,1.0,0.001,5,,,,,,,,,
ETHUSDT,15m,False,10,1.0,2,0.4,2.0,2.5,Wick,0.25,0.1,1.0,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,50,1.5,6,0.7,2.5,2.5,Close,0.25,0.2,0.5,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,20,1.0,5,0.4,2.0,3.0,Close,0.25,0.2,0.5,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,20,1.2,5,0.6,1.5,3.0,Wick,0.25,0.2,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,120,1.5,2,0.7,3.0,1.5,Close,0.25,0.1,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,15,1.2,4,0.7,1.5,1.5,Wick,0.25,0.2,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,False,30,0.5,5,0.4,1.5,2.0,Close,0.5,0.1,1.0,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,100,1.2,5,0.4,2.0,1.5,Close,0.5,0.2,1.0,0.001,1,,,,,,,,,
ETHUSDT,15m,False,50,1.5,3,0.6,1.5,2.0,Wick,0.5,0.2,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,30,0.5,3,0.3,2.0,3.0,Wick,0.5,0.2,0.5,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,20,0.5,2,0.5,1.5,2.0,Close,0.5,0.1,1.0,0.001,5,,,,,,,,,
ETHUSDT,15m,False,10,0.5,6,0.7,1.5,1.5,Wick,0.25,0.1,0.5,0.001,5,,,,,,,,,
ETHUSDT,15m,False,100,1.2,6,0.3,2.0,2.0,Close,0.25,0.2,0.5,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,10,1.0,6,0.5,2.0,2.0,Wick,0.5,0.1,0.5,0.001,2,,,,,,,,,
ETHUSDT,15m,False,20,1.2,4,0.6,3.0,2.5,Close,0.25,0.2,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,False,75,1.5,2,0.4,3.0,2.0,Wick,0.5,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,50,1.0,3,0.4,1.5,3.0,Wick,0.25,0.2,0.5,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,20,1.2,2,0.5,3.0,3.0,Wick,0.25,0.1,0.5,0.001,3,,,,,,,,,
ETHUSDT,15m,False,5,0.5,2,0.6,2.5,1.5,Wick,0.25,0.1,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,30,1.2,6,0.4,2.0,3.0,Wick,0.5,0.1,1.0,0.001,3,,,,,,,,,
ETHUSDT,15m,False,30,1.2,4,0.6,3.0,1.5,Close,0.25,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,15,1.2,2,0.4,3.0,2.5,Wick,0.5,0.1,0.5,0.001,5,,,,,,,,,
ETHUSDT,15m,False,5,1.5,2,0.6,2.5,3.0,Close,0.25,0.2,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,5,1.0,2,0.7,2.5,2.0,Wick,0.25,0.2,1.0,0.001,3,,,,,,,,,
ETHUSDT,15m,False,120,1.5,2,0.4,3.0,1.5,Close,0.5,0.2,1.0,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,5,0.5,3,0.3,2.5,2.0,Close,0.25,0.1,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,5,1.2,4,0.4,3.0,2.0,Close,0.25,0.2,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,120,0.7,5,0.7,3.0,2.5,Close,0.5,0.1,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,False,10,1.0,3,0.6,3.0,2.5,Wick,0.5,0.2,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,15,1.0,5,0.5,3.0,3.0,Wick,0.25,0.2,0.5,0.001,2,,,,,,,,,
ETHUSDT,15m,False,50,1.5,2,0.3,1.5,2.5,Close,0.25,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,10,1.5,5,0.4,2.0,3.0,Wick,0.25,0.1,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,15,1.0,2,0.6,2.5,1.5,Wick,0.25,0.2,0.5,0.001,2,,,,,,,,,
ETHUSDT,15m,False,30,1.2,6,0.7,1.5,3.0,Wick,0.25,0.2,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,100,1.5,4,0.6,3.0,3.0,Wick,0.5,0.2,0.5,0.001,5,,,,,,,,,
ETHUSDT,15m,False,120,1.2,2,0.3,2.0,2.5,Close,0.5,0.2,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,False,5,1.5,2,0.4,2.5,2.0,Close,0.25,0.1,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,20,0.7,3,0.6,3.0,2.0,Close,0.5,0.1,1.0,0.001,1,,,,,,,,,
ETHUSDT,15m,False,75,1.2,2,0.6,2.5,2.0,Wick,0.25,0.2,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,False,10,1.2,2,0.3,2.0,2.5,Close,0.25,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,10,1.0,6,0.3,2.5,2.5,Close,0.5,0.2,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,75,0.5,2,0.7,2.5,1.5,Wick,0.25,0.1,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,False,30,1.0,2,0.3,2.0,3.0,Wick,0.5,0.1,1.0,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,5,1.0,4,0.3,3.0,2.5,Close,0.25,0.2,0.5,0.001,2,,,,,,,,,
ETHUSDT,15m,False,20,1.5,3,0.7,1.5,1.5,Wick,0.5,0.2,0.5,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,20,0.5,3,0.7,2.0,2.5,Wick,0.25,0.1,1.0,0.001,3,,,,,,,,,
ETHUSDT,15m,False,30,1.0,6,0.4,3.0,2.0,Close,0.5,0.1,1.0,0.001,5,,,,,,,,,
ETHUSDT,15m,False,30,1.2,6,0.6,2.0,2.5,Close,0.25,0.2,0.5,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,20,1.2,4,0.6,2.5,3.0,Wick,0.5,0.2,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,120,0.5,6,0.3,3.0,1.5,Close,0.5,0.1,0.5,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,120,0.7,5,0.4,3.0,1.5,Wick,0.25,0.1,0.5,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,15,0.5,5,0.4,1.5,3.0,Close,0.25,0.2,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,120,1.0,4,0.7,2.0,3.0,Wick,0.25,0.2,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,False,50,1.0,5,0.4,1.5,2.5,Wick,0.5,0.2,0.5,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,120,1.5,4,0.7,2.5,3.0,Wick,0.25,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,20,1.5,6,0.5,3.0,2.5,Wick,0.25,0.1,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,15,1.5,5,0.6,1.5,1.5,Close,0.5,0.2,1.0,0.001,1,,,,,,,,,
ETHUSDT,15m,False,50,1.0,5,0.4,2.5,2.0,Close,0.5,0.1,1.0,0.001,3,,,,,,,,,
ETHUSDT,15m,False,100,1.2,5,0.3,2.0,2.5,Close,0.25,0.1,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,False,75,0.7,4,0.7,1.5,1.5,Wick,0.5,0.2,0.5,0.001,5,,,,,,,,,
ETHUSDT,15m,False,100,1.0,4,0.3,2.0,2.0,Wick,0.25,0.1,1.0,0.0005,1,,,,,,,,,
ETHUSDT,15m,False,15,0.7,4,0.4,1.5,1.5,Wick,0.25,0.1,1.0,0.0005,5,,,,,,,,,
ETHUSDT,15m,False,75,0.5,5,0.5,1.5,2.0,Close,0.5,0.2,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,False,75,1.2,4,0.7,3.0,3.0,Close,0.5,0.1,1.0,0.001,2,,,,,,,,,
ETHUSDT,15m,False,15,1.2,5,0.3,3.0,1.5,Wick,0.25,0.1,1.0,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,120,0.5,5,0.4,2.0,3.0,Wick,0.25,0.2,0.5,0.0005,2,,,,,,,,,
ETHUSDT,15m,False,15,1.2,2,0.3,1.5,2.0,Wick,0.5,0.1,0.5,0.001,5,,,,,,,,,
ETHUSDT,15m,False,20,1.5,5,0.7,2.0,2.0,Wick,0.5,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,1m,True,120,1.5,4,0.7,2.5,3.0,Wick,0.25,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,1m,True,20,1.5,6,0.5,3.0,2.5,Wick,0.25,0.1,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,True,20,1.2,3,0.7,1.5,1.5,Wick,0.5,0.1,0.5,0.001,5,-0.7033956583037342,1.398684733652177,14.848534712946185,0.4502079182066347,3.5841657693090925,4.6804795099912155,1.1935169925780724,0.25,2.0
ETHUSDT,15m,True,5,1.2,6,0.7,2.5,2.5,Wick,0.25,0.2,1.0,0.0005,3,-2.807303184906932,0.9330235235687198,-17.96391156854896,0.4502079182066347,3.5841657693090925,-50.88423734733803,0.6127602415711686,0.15737833594976453,50.0
ETHUSDT,1m,True,50,1.0,5,0.4,2.5,2.0,Close,0.5,0.1,1.0,0.001,3,,,,,,,,,
ETHUSDT,1m,True,15,1.5,5,0.6,1.5,1.5,Close,0.5,0.2,1.0,0.001,1,,,,,,,,,
ETHUSDT,1m,True,100,1.2,5,0.3,2.0,2.5,Close,0.25,0.1,1.0,0.0005,3,,,,,,,,,
ETHUSDT,15m,True,5,0.5,4,0.6,2.5,2.0,Close,0.5,0.1,0.5,0.001,1,-3.5145667287096645,-0.9942536498082769,-35.98427391357431,0.4502079182066347,3.5841657693090925,-31.975544443989353,0.6042327812534236,0.2011357391463638,104.0
ETHUSDT,15m,True,30,1.5,2,0.6,1.5,2.5,Wick,0.25,0.2,0.5,0.001,5,0.2108678286093688,0.11618605298237486,-0.727930744727746,0.4502079182066347,3.5841657693090925,1.608070294886247,1.0190418742013745,0.375,7.0
ETHUSDT,1m,True,75,0.7,4,0.7,1.5,1.5,Wick,0.5,0.2,0.5,0.001,5,,,,,,,,,
ETHUSDT,15m,True,50,1.5,2,0.6,2.0,2.5,Wick,0.5,0.2,1.0,0.001,2,2.8873311251887137,2.9057048919397555,17.341598684689888,0.4502079182066347,3.5841657693090925,8.558904312605955,inf,0.6666666666666666,4.0
ETHUSDT,15m,True,20,1.0,4,0.7,1.5,3.0,Wick,0.5,0.1,1.0,0.0005,1,-0.605792324568156,1.832771496371992,4.8790903939867345,0.4502079182066347,3.5841657693090925,1.880976113837722,1.6247232897013955,0.25,2.0
ETHUSDT,15m,True,120,0.7,3,0.4,2.5,2.0,Wick,0.25,0.2,0.5,0.0005,5,-0.21131604872738094,0.3022062468148534,-2.489636269546354,0.4502079182066347,3.5841657693090925,-9.395691897035304,0.8590890198264025,0.2647058823529412,17.0
ETHUSDT,15m,True,5,0.7,4,0.3,2.5,2.5,Close,0.25,0.1,1.0,0.0005,1,-3.184493241237088,-0.7547662889146057,-50.157448447232156,0.4502079182066347,3.5841657693090925,-44.76170490733686,0.761973216519814,0.2120893293510725,243.0
ETHUSDT,15m,True,10,0.5,2,0.7,2.0,2.0,Close,0.5,0.2,0.5,0.001,3,1.4854413936422657,2.30053162903618,32.43431605608008,0.4502079182066347,3.5841657693090925,12.918141325503257,2.2681789798665073,0.49759615384615385,14.0
ETHUSDT,15m,True,10,1.2,4,0.5,2.0,2.0,Wick,0.25,0.1,0.5,0.001,2,2.8818611862959562,1.6990147399409297,48.579468522608806,0.4502079182066347,3.5841657693090925,34.864874868535665,1.415158440686599,0.3592801841389412,70.0
ETHUSDT,15m,True,120,1.2,3,0.3,2.0,1.5,Close,0.25,0.1,0.5,0.001,5,-2.046585683703174,0.4200429938391402,-1.3098964749255175,0.4502079182066347,3.5841657693090925,-22.691900894842167,0.4816399715434434,0.20833333333333334,10.0
ETHUSDT,15m,True,30,0.7,5,0.4,2.5,2.5,Wick,0.5,0.2,0.5,0.0005,3,1.0042822448835877,1.262615606942751,30.07497409551346,0.4502079182066347,3.5841657693090925,-13.510508068933511,0.9356156188777778,0.23333333333333334,52.0
ETHUSDT,15m,True,30,1.5,2,0.5,3.0,3.0,Wick,0.25,0.2,0.5,0.0005,1,0.5795378642839322,-0.2519701569394423,-2.2587818463794065,0.4502079182066347,3.5841657693090925,1.7660056131076936,1.1049844333779795,0.36153846153846153,23.0
ETHUSDT,15m,True,120,1.2,3,0.4,2.5,2.0,Wick,0.25,0.2,1.0,0.001,2,-2.231367570732829,0.21028496822353784,0.37108998534062265,0.4502079182066347,3.5841657693090925,-10.688194884274498,0.5113859932553217,0.16666666666666666,11.0
ETHUSDT,1m,True,100,1.0,4,0.3,2.0,2.0,Wick,0.25,0.1,1.0,0.0005,1,,,,,,,,,
ETHUSDT,15m,True,75,1.2,5,0.3,3.0,1.5,Close,0.25,0.1,0.5,0.0005,3,-0.5284090477292039,-0.05289270366855388,-4.396310433105773,0.4502079182066347,3.5841657693090925,-5.120059334836775,0.7698816048782835,0.26785714285714285,11.0
ETHUSDT,15m,True,10,0.5,2,0.5,1.5,2.5,Close,0.5,0.1,0.5,0.0005,5,-0.5169124212608789,1.060630484946646,10.457244645347146,0.4502079182066347,3.5841657693090925,-33.765331707366066,0.8766501421958408,0.3736334867663982,83.0
ETHUSDT,15m,True,5,1.5,6,0.3,3.0,2.0,Close,0.25,0.1,0.5,0.0005,1,1.8200145953907465,0.3063866740274868,2.1844977528322853,0.4502079182066347,3.5841657693090925,10.291527641452257,1.4841908373863961,0.32373026034997865,52.0
ETHUSDT,15m,True,75,1.5,4,0.5,1.5,2.0,Close,0.5,0.1,0.5,0.0005,2,1.5384413913960937,1.673523113358365,15.527398193321423,0.4502079182066347,3.5841657693090925,7.602228271151856,1.7362299534344108,0.5059523809523809,9.0
ETHUSDT,15m,True,50,1.5,2,0.4,2.5,3.0,Close,0.5,0.1,0.5,0.001,2,-0.045264614332154895,0.41543739154936143,3.5446563495621737,0.4502079182066347,3.5841657693090925,-0.8265471191953317,0.9820940035423698,0.34285714285714286,20.0
ETHUSDT,15m,True,100,1.0,6,0.6,2.0,3.0,Wick,0.5,0.1,0.5,0.0005,3,-0.5102850053934793,0.047095077253404394,0.0,0.4502079182066347,3.5841657693090925,-1.553711704312115,0.0,0.0,0.0
ETHUSDT,15m,True,15,1.0,5,0.7,2.5,3.0,Close,0.25,0.1,1.0,0.001,1,1.2373353277992858,1.2160219389270002,6.007461554374295,0.4502079182066347,3.5841657693090925,2.1166565244806916,2.2310430886730197,0.35,4.0
ETHUSDT,15m,True,30,1.0,5,0.3,2.5,2.5,Wick,0.5,0.2,0.5,0.001,5,2.5462864483133782,1.9797483285985549,131.06354529323667,0.4502079182066347,3.5841657693090925,65.75780872846622,1.714762613822932,0.32732447817836813,41.0
ETHUSDT,15m,True,100,0.7,5,0.7,1.5,1.5,Close,0.25,0.2,1.0,0.0005,2,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,20,0.5,4,0.3,2.0,2.5,Close,0.25,0.2,0.5,0.001,1,-0.825532670226145,0.8382945820780774,23.418503867493,0.4502079182066347,3.5841657693090925,-5.577959800509248,0.9594749033676399,0.27423747276688454,105.0
